player,age,goat,similarity,distance,data_cutoff,model_version
Immanuel Quickley,25,LeBron James,23.37003427726538,3.278983882247921,2023-24,V2
Immanuel Quickley,25,Kareem Abdul-Jabbar,21.181258707170784,3.7211547426190315,2023-24,V2
Isaac Okoro,23,Larry Bird,37.383593731242335,1.6749702214002957,2023-24,V2
Isaac Okoro,23,Kareem Abdul-Jabbar,32.97601665783033,2.032506959152523,2023-24,V2
Isaac Okoro,23,Magic Johnson,28.709643056639315,2.4831502364106983,2023-24,V2
Isaac Okoro,23,LeBron James,25.450579861152438,2.929183560671606,2023-24,V2
Isaiah Hartenstein,26,Magic Johnson,26.34504544898953,2.7957801285112422,2023-24,V2
Isaiah Hartenstein,26,Larry Bird,25.628704786351896,2.9018749029117226,2023-24,V2
Isaiah Hartenstein,26,Kareem Abdul-Jabbar,25.051683818763102,2.991747649517372,2023-24,V2
Isaiah Hartenstein,26,LeBron James,24.564494148248503,3.070916315088467,2023-24,V2
Isaiah Hartenstein,26,Michael Jordan,24.499791654009893,3.0816673632256353,2023-24,V2
Isaiah Jackson,22,Michael Jordan,31.425895717181618,2.182089093019123,2023-24,V2
Isaiah Jackson,22,Magic Johnson,28.03942465090029,2.5664069874839317,2023-24,V2
Isaiah Jackson,22,LeBron James,25.34265580224328,2.9459163546366836,2023-24,V2
Isaiah Joe,24,Michael Jordan,29.614602466890084,2.376712556307405,2023-24,V2
Isaiah Joe,24,Larry Bird,28.5184215160585,2.506505433468356,2023-24,V2
Isaiah Joe,24,Magic Johnson,25.454333687767985,2.9286041122362887,2023-24,V2
Isaiah Joe,24,Kareem Abdul-Jabbar,22.796860551469358,3.386568921375209,2023-24,V2
Isaiah Joe,24,LeBron James,21.830284522645666,3.5807923344409414,2023-24,V2
Isaiah Stewart,23,Larry Bird,44.111195928066245,1.266998159901937,2023-24,V2
Isaiah Stewart,23,Kareem Abdul-Jabbar,38.02709855248581,1.6297036536189549,2023-24,V2
Isaiah Stewart,23,Magic Johnson,31.949609167534568,2.1299287410881536,2023-24,V2
Isaiah Stewart,23,LeBron James,27.965978508239843,2.5757733265273086,2023-24,V2
Ivica Zubac,27,Michael Jordan,25.90130852926305,2.860808803810856,2023-24,V2
Ivica Zubac,27,Kareem Abdul-Jabbar,25.876253550439298,2.86454707614744,2023-24,V2
Ivica Zubac,27,Magic Johnson,25.428546310906796,2.932588154168611,2023-24,V2
Ivica Zubac,27,LeBron James,25.112997465819095,2.982001755708709,2023-24,V2
Ivica Zubac,27,Larry Bird,24.387429857453803,3.100473095545814,2023-24,V2
JT Thor,21,Magic Johnson,22.493860255775097,3.445657564460324,2023-24,V2
JT Thor,21,LeBron James,21.633435643379727,3.6224742869541404,2023-24,V2
Jabari Smith Jr.,21,Magic Johnson,35.07008406440561,1.851433142171878,2023-24,V2
Jabari Smith Jr.,21,LeBron James,32.25161985769757,2.1006194554328026,2023-24,V2
Jabari Walker,21,Magic Johnson,28.821624468326917,2.4696170616577655,2023-24,V2
Jabari Walker,21,LeBron James,27.28709860390433,2.6647355386362572,2023-24,V2
Jacob Gilyard,25,Larry Bird,25.366141205233937,2.942263002910606,2023-24,V2
Jacob Gilyard,25,Magic Johnson,22.049686703621575,3.535211830632287,2023-24,V2
Jacob Gilyard,25,Michael Jordan,21.521682837577252,3.6464767999181817,2023-24,V2
Jacob Gilyard,25,LeBron James,19.842745833793675,4.039625102171724,2023-24,V2
Jacob Gilyard,25,Kareem Abdul-Jabbar,18.640490151894166,4.364665799297044,2023-24,V2
Jaden Hardy,21,Magic Johnson,23.588617488643855,3.239332807365353,2023-24,V2
Jaden Hardy,21,LeBron James,22.73100524602278,3.3992775030262643,2023-24,V2
Jaden Ivey,22,LeBron James,32.742593659714565,2.054125798318683,2023-24,V2
Jaden Ivey,22,Michael Jordan,32.16478091784612,2.108990552598994,2023-24,V2
Jaden Ivey,22,Magic Johnson,29.257209801213495,2.4179609292698965,2023-24,V2
Jaden McDaniels,23,Larry Bird,37.01156048144776,1.7018585193165667,2023-24,V2
Jaden McDaniels,23,Kareem Abdul-Jabbar,31.047037211522323,2.22091925611786,2023-24,V2
Jaden McDaniels,23,Magic Johnson,26.758094128252022,2.737186943161879,2023-24,V2
Jaden McDaniels,23,LeBron James,24.875711970708664,3.0199854427383124,2023-24,V2
Jaden Springer,21,Magic Johnson,20.89051768700199,3.7868607900616884,2023-24,V2
Jaden Springer,21,LeBron James,20.35555999908297,3.9126626830460594,2023-24,V2
Jaime Jaquez Jr.,23,Larry Bird,41.582710123665315,1.4048456606749296,2023-24,V2
Jaime Jaquez Jr.,23,Kareem Abdul-Jabbar,34.054774621101096,1.936445802757942,2023-24,V2
Jaime Jaquez Jr.,23,Magic Johnson,28.732932818964166,2.480326934603714,2023-24,V2
Jaime Jaquez Jr.,23,LeBron James,26.580747057834188,2.7621215002881883,2023-24,V2
Jalen Brunson,27,Larry Bird,30.354329468339845,2.294422962111614,2023-24,V2
Jalen Brunson,27,Kareem Abdul-Jabbar,28.297666629079103,2.5338602758588764,2023-24,V2
Jalen Brunson,27,Magic Johnson,27.825883941634455,2.59377621964329,2023-24,V2
Jalen Brunson,27,Michael Jordan,27.39475980189826,2.6503331557983114,2023-24,V2
Jalen Brunson,27,LeBron James,26.800810555369523,2.7312304339976414,2023-24,V2
Jalen Duren,20,Magic Johnson,70.70381989430832,0.4143507401648891,2023-24,V2
Jalen Duren,20,LeBron James,42.67490785888061,1.34329738521486,2023-24,V2
Jalen Green,22,LeBron James,36.24117980525798,1.7592920687833595,2023-24,V2
Jalen Green,22,Michael Jordan,35.187435954979954,1.8419234674542224,2023-24,V2
Jalen Green,22,Magic Johnson,32.134897730970145,2.1118816943868652,2023-24,V2
Jalen Johnson,22,Michael Jordan,47.81040287500649,1.09159500833816,2023-24,V2
Jalen Johnson,22,LeBron James,42.68995398498036,1.3424714872071093,2023-24,V2
Jalen Johnson,22,Magic Johnson,41.4567541468956,1.4121521826254286,2023-24,V2
Jalen McDaniels,26,Larry Bird,16.547441607539923,5.043230269169496,2023-24,V2
Jalen McDaniels,26,LeBron James,15.307226321009342,5.532862185669057,2023-24,V2
Jalen McDaniels,26,Magic Johnson,15.231033406022725,5.565542687369955,2023-24,V2
Jalen McDaniels,26,Michael Jordan,14.271187619422461,6.007125311975044,2023-24,V2
Jalen McDaniels,26,Kareem Abdul-Jabbar,14.166714037205624,6.05879992617716,2023-24,V2
Jalen Smith,24,Michael Jordan,29.969372675081953,2.3367398471822214,2023-24,V2
Jalen Smith,24,Magic Johnson,28.987021146238046,2.4498198174798675,2023-24,V2
Jalen Smith,24,Larry Bird,27.083872767697382,2.6922341519514457,2023-24,V2
Jalen Smith,24,Kareem Abdul-Jabbar,26.58865243393629,2.7610029409525665,2023-24,V2
Jalen Smith,24,LeBron James,22.707283010180912,3.403873416082609,2023-24,V2
Jalen Suggs,23,Larry Bird,41.41692466913111,1.4144718807316967,2023-24,V2
Jalen Suggs,23,Kareem Abdul-Jabbar,36.34499903848555,1.751410170464181,2023-24,V2
Jalen Suggs,23,Magic Johnson,31.024199907064965,2.2232902153659593,2023-24,V2
Jalen Suggs,23,LeBron James,27.09651838688549,2.690511030686483,2023-24,V2
Jalen Williams,23,Larry Bird,51.35471034098933,0.9472410483091342,2023-24,V2
Jalen Williams,23,Kareem Abdul-Jabbar,49.018674461334896,1.040038844356722,2023-24,V2
Jalen Williams,23,Magic Johnson,39.317062522560335,1.5434250064490314,2023-24,V2
Jalen Williams,23,LeBron James,31.610168387595795,2.1635389844756787,2023-24,V2
Jalen Wilson,23,Larry Bird,31.206668101025006,2.2044433476932266,2023-24,V2
Jalen Wilson,23,Kareem Abdul-Jabbar,26.157370745097214,2.8230142079070935,2023-24,V2
Jalen Wilson,23,Magic Johnson,22.9405676718071,3.35909003781521,2023-24,V2
Jalen Wilson,23,LeBron James,22.24748023084632,3.494891060127751,2023-24,V2
Jamal Murray,27,Larry Bird,28.033770784698095,2.5671262623929216,2023-24,V2
Jamal Murray,27,Kareem Abdul-Jabbar,26.0608747330891,2.8371697429262226,2023-24,V2
Jamal Murray,27,Magic Johnson,25.564068772309557,2.911740376333122,2023-24,V2
Jamal Murray,27,Michael Jordan,25.285223228149253,2.9548790650451173,2023-24,V2
Jamal Murray,27,LeBron James,24.64889541475442,3.0569769280671975,2023-24,V2
James Wiseman,23,Larry Bird,34.9519936828802,1.8610671227312818,2023-24,V2
James Wiseman,23,Kareem Abdul-Jabbar,33.91101647990041,1.948894205494299,2023-24,V2
James Wiseman,23,Magic Johnson,30.688019564711325,2.258600633681546,2023-24,V2
James Wiseman,23,LeBron James,25.41497666309511,2.9346878545518877,2023-24,V2
Jared Butler,23,Larry Bird,35.28201639714392,1.8343051279828495,2023-24,V2
Jared Butler,23,Kareem Abdul-Jabbar,30.28848709194779,2.301584516137323,2023-24,V2
Jared Butler,23,Magic Johnson,26.4122918405813,2.7861159721987656,2023-24,V2
Jared Butler,23,LeBron James,24.270918843187683,3.120157157876527,2023-24,V2
Jaren Jackson Jr.,24,Larry Bird,40.2446975039822,1.4847993947551732,2023-24,V2
Jaren Jackson Jr.,24,Michael Jordan,37.35916741966227,1.6767191805074764,2023-24,V2
Jaren Jackson Jr.,24,Magic Johnson,26.12862226215994,2.827220547515138,2023-24,V2
Jaren Jackson Jr.,24,LeBron James,24.036919148284927,3.1602669370019982,2023-24,V2
Jaren Jackson Jr.,24,Kareem Abdul-Jabbar,21.67592987301471,3.613412231255383,2023-24,V2
Jarrett Allen,26,Magic Johnson,28.71551922001034,2.48243746643854,2023-24,V2
Jarrett Allen,26,Larry Bird,27.9083357600467,2.5831588404192494,2023-24,V2
Jarrett Allen,26,Kareem Abdul-Jabbar,27.267169629645224,2.6674140131977135,2023-24,V2
Jarrett Allen,26,LeBron James,26.96891968456733,2.7079720348317813,2023-24,V2
Jarrett Allen,26,Michael Jordan,26.895766443117697,2.7180572716338705,2023-24,V2
Jaxson Hayes,24,Magic Johnson,24.502126020346257,3.08127849464823,2023-24,V2
Jaxson Hayes,24,Michael Jordan,23.996071059004873,3.1673488861616605,2023-24,V2
Jaxson Hayes,24,Kareem Abdul-Jabbar,23.979706982434543,3.1701927414397235,2023-24,V2
Jaxson Hayes,24,Larry Bird,22.10482286890788,3.5238996300964542,2023-24,V2
Jaxson Hayes,24,LeBron James,19.90903073960874,4.0228462303316155,2023-24,V2
Jaylen Brown,27,Larry Bird,28.52479771024616,2.5057216186349964,2023-24,V2
Jaylen Brown,27,Kareem Abdul-Jabbar,26.15661783044618,2.8231242528458886,2023-24,V2
Jaylen Brown,27,Magic Johnson,25.588175701030796,2.90805507857958,2023-24,V2
Jaylen Brown,27,Michael Jordan,25.30789610717578,2.9513359615715387,2023-24,V2
Jaylen Brown,27,LeBron James,24.589678333321164,3.066746975884238,2023-24,V2
Jaylin Williams,22,Michael Jordan,29.131596899375655,2.432698878314604,2023-24,V2
Jaylin Williams,22,LeBron James,27.708733273184933,2.6089704648019687,2023-24,V2
Jaylin Williams,22,Magic Johnson,26.05882698130969,2.837471274962742,2023-24,V2
Jayson Tatum,26,Larry Bird,51.134334685918326,0.9556331497071104,2023-24,V2
Jayson Tatum,26,LeBron James,43.54735449062718,1.2963507466687392,2023-24,V2
Jayson Tatum,26,Magic Johnson,43.256132267998915,1.311810944641032,2023-24,V2
Jayson Tatum,26,Michael Jordan,37.31646474341976,1.6797822539616007,2023-24,V2
Jayson Tatum,26,Kareem Abdul-Jabbar,36.24093753512867,1.7593105146098686,2023-24,V2
Jeremy Sochan,21,Magic Johnson,27.41810395312997,2.6472252118872097,2023-24,V2
Jeremy Sochan,21,LeBron James,26.81212884862816,2.729655357266288,2023-24,V2
Jericho Sims,25,Magic Johnson,23.970300070155897,3.1718292932220944,2023-24,V2
Jericho Sims,25,Larry Bird,21.97457079469204,3.5507145934406608,2023-24,V2
Jericho Sims,25,Michael Jordan,21.60197432081088,3.629206502836277,2023-24,V2
Jericho Sims,25,Kareem Abdul-Jabbar,20.582723128083448,3.858443626614117,2023-24,V2
Jericho Sims,25,LeBron James,19.445105021701636,4.142682432848543,2023-24,V2
John Collins,26,Larry Bird,27.3773001881711,2.6526611211724584,2023-24,V2
John Collins,26,Magic Johnson,26.644040506104734,2.753184505821773,2023-24,V2
John Collins,26,LeBron James,25.445035573253755,2.9300397011475905,2023-24,V2
John Collins,26,Kareem Abdul-Jabbar,24.567940696571213,3.070345220833114,2023-24,V2
John Collins,26,Michael Jordan,24.393665890149386,3.099424844561056,2023-24,V2
Johnny Davis,22,LeBron James,21.139653153860976,3.7304465816997503,2023-24,V2
Johnny Davis,22,Michael Jordan,20.425011285416517,3.895958127151691,2023-24,V2
Johnny Davis,22,Magic Johnson,19.144663985071823,4.223387575669944,2023-24,V2
Jonathan Isaac,26,Larry Bird,23.794500081668744,3.202651858907508,2023-24,V2
Jonathan Isaac,26,Magic Johnson,23.069328761554992,3.334759846443814,2023-24,V2
Jonathan Isaac,26,LeBron James,22.03581381097326,3.538067023882849,2023-24,V2
Jonathan Isaac,26,Kareem Abdul-Jabbar,21.387991446929533,3.675520852349884,2023-24,V2
Jonathan Isaac,26,Michael Jordan,21.128987886197276,3.7328343666345702,2023-24,V2
Jonathan Kuminga,21,Magic Johnson,36.59453961797923,1.7326481230240456,2023-24,V2
Jonathan Kuminga,21,LeBron James,32.417870215262,2.0847183771166136,2023-24,V2
Jordan Goodwin,25,Larry Bird,21.21358723520292,3.713959920651933,2023-24,V2
Jordan Goodwin,25,Michael Jordan,17.47437591654039,4.722665031221224,2023-24,V2
Jordan Goodwin,25,Magic Johnson,17.033104477222718,4.870920367671296,2023-24,V2
Jordan Goodwin,25,LeBron James,16.883943133693133,4.922787065092795,2023-24,V2
Jordan Goodwin,25,Kareem Abdul-Jabbar,15.06217658617314,5.639146701533067,2023-24,V2
Jordan Hawkins,22,Michael Jordan,26.82992838898705,2.727181025240726,2023-24,V2
Jordan Hawkins,22,LeBron James,26.527158783644502,2.7697214698189114,2023-24,V2
Jordan Hawkins,22,Magic Johnson,24.372867649655195,3.10292303053698,2023-24,V2
Jordan Nwora,25,Larry Bird,25.376678023491156,2.940626109825334,2023-24,V2
Jordan Nwora,25,Magic Johnson,21.76584878887248,3.5943533362743825,2023-24,V2
Jordan Nwora,25,Michael Jordan,21.356859548419095,3.6823363600479517,2023-24,V2
Jordan Nwora,25,LeBron James,19.760423266105125,4.060620344683056,2023-24,V2
Jordan Nwora,25,Kareem Abdul-Jabbar,18.437933410138218,4.423601321014337,2023-24,V2
Jordan Poole,25,Larry Bird,28.20609198698042,2.5453333998257803,2023-24,V2
Jordan Poole,25,Michael Jordan,22.080367530478192,3.528910121716362,2023-24,V2
Jordan Poole,25,Magic Johnson,21.998465837377836,3.545771543308666,2023-24,V2
Jordan Poole,25,LeBron James,21.019188768422875,3.7575575395293077,2023-24,V2
Jordan Poole,25,Kareem Abdul-Jabbar,18.667080641010457,4.357024053365152,2023-24,V2
Jose Alvarado,26,Larry Bird,22.289518129649288,3.486413722285949,2023-24,V2
Jose Alvarado,26,Magic Johnson,20.704044493823123,3.8299741642186946,2023-24,V2
Jose Alvarado,26,LeBron James,20.32867572445775,3.9191595830164396,2023-24,V2
Jose Alvarado,26,Kareem Abdul-Jabbar,18.99539470851892,4.2644339080331255,2023-24,V2
Jose Alvarado,26,Michael Jordan,18.994497869506684,4.264682472103547,2023-24,V2
Josh Giddey,21,Magic Johnson,32.99641400152534,2.030632358879279,2023-24,V2
Josh Giddey,21,LeBron James,31.41878885714109,2.1828088744824825,2023-24,V2
Josh Green,23,Larry Bird,37.686332333704755,1.6534818807656972,2023-24,V2
Josh Green,23,Kareem Abdul-Jabbar,32.44119270573656,2.082500723911949,2023-24,V2
Josh Green,23,Magic Johnson,28.051868032909535,2.5648249835869494,2023-24,V2
Josh Green,23,LeBron James,25.360033192298626,2.9432125045628155,2023-24,V2
Josh Okogie,25,Larry Bird,24.21542591621854,3.1295990558243263,2023-24,V2
Josh Okogie,25,Magic Johnson,20.694228542006606,3.832265179492578,2023-24,V2
Josh Okogie,25,Michael Jordan,20.453896711617872,3.8890439513757644,2023-24,V2
Josh Okogie,25,LeBron James,18.997426599405205,4.26387084465066,2023-24,V2
Josh Okogie,25,Kareem Abdul-Jabbar,17.684507062120336,4.654667085077926,2023-24,V2
Julian Champagnie,23,Larry Bird,34.22764846988287,1.921614673236774,2023-24,V2
Julian Champagnie,23,Kareem Abdul-Jabbar,29.16090844790282,2.4292484467229194,2023-24,V2
Julian Champagnie,23,Magic Johnson,25.469751321721272,2.926226005776404,2023-24,V2
Julian Champagnie,23,LeBron James,23.734512048094675,3.2132738940393617,2023-24,V2
Julian Phillips,20,Magic Johnson,22.556883385332483,3.433236555411044,2023-24,V2
Julian Phillips,20,LeBron James,22.208294180746858,3.502822197244374,2023-24,V2
Julian Strawther,22,LeBron James,22.46687279882224,3.450997737666553,2023-24,V2
Julian Strawther,22,Michael Jordan,21.878630687705165,3.5706699577042373,2023-24,V2
Julian Strawther,22,Magic Johnson,20.365720618410844,3.91021171672162,2023-24,V2
KJ Martin,23,Larry Bird,30.982195290830184,2.227660243610854,2023-24,V2
KJ Martin,23,Kareem Abdul-Jabbar,26.723253382382705,2.742059343190787,2023-24,V2
KJ Martin,23,Magic Johnson,23.665853496733675,3.2254972977755414,2023-24,V2
KJ Martin,23,LeBron James,22.252650464989582,3.493846706365673,2023-24,V2
Keegan Murray,23,Larry Bird,45.01700116984232,1.2213829753500274,2023-24,V2
Keegan Murray,23,Kareem Abdul-Jabbar,35.61783090662368,1.807582535336352,2023-24,V2
Keegan Murray,23,Magic Johnson,29.53039825471555,2.3863410556622457,2023-24,V2
Keegan Murray,23,LeBron James,27.64904773584642,2.6167610890393185,2023-24,V2
Keldon Johnson,24,Larry Bird,38.135886283355674,1.622202071219328,2023-24,V2
Keldon Johnson,24,Michael Jordan,36.4651274690572,1.742346097236486,2023-24,V2
Keldon Johnson,24,Magic Johnson,26.28358028399557,2.804656706563351,2023-24,V2
Keldon Johnson,24,LeBron James,23.782457631667587,3.2047799074745233,2023-24,V2
Keldon Johnson,24,Kareem Abdul-Jabbar,22.025743951931137,3.5401417640302846,2023-24,V2
Keon Ellis,24,Michael Jordan,28.645143634955115,2.4909931426551455,2023-24,V2
Keon Ellis,24,Larry Bird,27.680472729745834,2.6126550646853137,2023-24,V2
Keon Ellis,24,Magic Johnson,24.8128693219056,3.030166713194946,2023-24,V2
Keon Ellis,24,Kareem Abdul-Jabbar,22.37866579432957,3.468541642251905,2023-24,V2
Keon Ellis,24,LeBron James,21.412484338084386,3.670172709578559,2023-24,V2
Kessler Edwards,23,Larry Bird,27.42774077915977,2.6459437474333396,2023-24,V2
Kessler Edwards,23,Kareem Abdul-Jabbar,23.746587888906657,3.2111313199112503,2023-24,V2
Kessler Edwards,23,Magic Johnson,21.261156338182033,3.7034130415763946,2023-24,V2
Kessler Edwards,23,LeBron James,20.43195352661657,3.8942946091635657,2023-24,V2
Kevin Huerter,25,Larry Bird,27.54017378577164,2.6310591493676054,2023-24,V2
Kevin Huerter,25,Magic Johnson,22.9721238194444,3.3531020808514254,2023-24,V2
Kevin Huerter,25,Michael Jordan,22.53436613318666,3.437666425093212,2023-24,V2
Kevin Huerter,25,LeBron James,20.93479776721634,3.776735897425237,2023-24,V2
Kevin Huerter,25,Kareem Abdul-Jabbar,19.268901171576914,4.189709527780835,2023-24,V2
Keyonte George,20,LeBron James,30.476627259662216,2.2812029739378823,2023-24,V2
Keyonte George,20,Magic Johnson,28.633774718840012,2.4923792263478113,2023-24,V2
Killian Hayes,22,LeBron James,25.159803333081474,2.9745938661020683,2023-24,V2
Killian Hayes,22,Michael Jordan,23.711026406882212,3.2174471186525535,2023-24,V2
Killian Hayes,22,Magic Johnson,22.2716255534787,3.4900180168654362,2023-24,V2
Kobe Brown,24,Larry Bird,23.552626974299706,3.245810885941453,2023-24,V2
Kobe Brown,24,Michael Jordan,21.945028522323444,3.5568407394994095,2023-24,V2
Kobe Brown,24,Magic Johnson,17.850221258563966,4.602171454990968,2023-24,V2
Kobe Brown,24,LeBron James,17.570079713910687,4.691493813817328,2023-24,V2
Kobe Brown,24,Kareem Abdul-Jabbar,16.059023162134466,5.227028816783188,2023-24,V2
Kris Murray,23,Larry Bird,27.30534461898598,2.662286683994748,2023-24,V2
Kris Murray,23,Kareem Abdul-Jabbar,22.737822192039598,3.397958571204305,2023-24,V2
Kris Murray,23,LeBron James,20.46484119121428,3.8864293187347476,2023-24,V2
Kris Murray,23,Magic Johnson,20.06417140904829,3.9840084577279513,2023-24,V2
Landry Shamet,27,Larry Bird,22.059129558338725,3.533270441861035,2023-24,V2
Landry Shamet,27,Kareem Abdul-Jabbar,20.348013025813284,3.9144847643423963,2023-24,V2
Landry Shamet,27,Magic Johnson,19.837936588228043,4.040846841870673,2023-24,V2
Landry Shamet,27,Michael Jordan,19.822429835955862,4.0447902112691665,2023-24,V2
Landry Shamet,27,LeBron James,19.15022303305203,4.221871297655728,2023-24,V2
Lauri Markkanen,27,Kareem Abdul-Jabbar,27.512536642721457,2.634706653864843,2023-24,V2
Lauri Markkanen,27,Larry Bird,27.317869001941187,2.6606076408410217,2023-24,V2
Lauri Markkanen,27,Michael Jordan,27.109329758795976,2.6887669628775566,2023-24,V2
Lauri Markkanen,27,Magic Johnson,27.05023164680033,2.696826012646314,2023-24,V2
Lauri Markkanen,27,LeBron James,26.402347202850095,2.787542040550287,2023-24,V2
Lonnie Walker IV,25,Larry Bird,25.14257177281255,2.9773178696116176,2023-24,V2
Lonnie Walker IV,25,Magic Johnson,21.032883351829163,3.754459877290353,2023-24,V2
Lonnie Walker IV,25,Michael Jordan,20.865136450185574,3.7926837305255487,2023-24,V2
Lonnie Walker IV,25,LeBron James,19.462750180557283,4.1380200163025815,2023-24,V2
Lonnie Walker IV,25,Kareem Abdul-Jabbar,17.92307136151533,4.579400872928588,2023-24,V2
Luguentz Dort,25,Larry Bird,27.54118493777147,2.6309258380112253,2023-24,V2
Luguentz Dort,25,Magic Johnson,24.210350518198016,3.130464774759611,2023-24,V2
Luguentz Dort,25,Michael Jordan,23.245500556521144,3.301907793159853,2023-24,V2
Luguentz Dort,25,LeBron James,21.312857564909592,3.6920033925738944,2023-24,V2
Luguentz Dort,25,Kareem Abdul-Jabbar,20.11748510896325,3.9708002495523393,2023-24,V2
Luka Dončić,25,LeBron James,62.1319451821788,0.609478018220534,2023-24,V2
Luka Dončić,25,Michael Jordan,47.651368058112446,1.0985756353951188,2023-24,V2
Luka Dončić,25,Larry Bird,47.09468728486577,1.1233817605608298,2023-24,V2
Luka Dončić,25,Magic Johnson,38.897744643860804,1.5708431405362446,2023-24,V2
Luka Dončić,25,Kareem Abdul-Jabbar,37.190484915525225,1.6888598045209906,2023-24,V2
Luka Samanic,24,Larry Bird,24.16235875504302,3.1386687870085788,2023-24,V2
Luka Samanic,24,Michael Jordan,22.376042517548814,3.4690655160121895,2023-24,V2
Luka Samanic,24,Magic Johnson,18.03261874036439,4.545506253961828,2023-24,V2
Luka Samanic,24,LeBron James,17.806385659096097,4.61596283010509,2023-24,V2
Luka Samanic,24,Kareem Abdul-Jabbar,16.14322531288086,5.19454898645371,2023-24,V2
Malachi Flynn,26,Larry Bird,21.53963560925981,3.6426040725132034,2023-24,V2
Malachi Flynn,26,Magic Johnson,20.029135346541157,3.992726758784875,2023-24,V2
Malachi Flynn,26,LeBron James,19.676632088139435,4.0821705438237785,2023-24,V2
Malachi Flynn,26,Kareem Abdul-Jabbar,18.41486032929348,4.4303968757734635,2023-24,V2
Malachi Flynn,26,Michael Jordan,18.4061666313623,4.4329617895346995,2023-24,V2
Malaki Branham,21,Magic Johnson,25.075804346039188,2.9879079697714803,2023-24,V2
Malaki Branham,21,LeBron James,24.060307462358892,3.1562228644187043,2023-24,V2
Malik Beasley,27,Larry Bird,24.114754814647256,3.1468387619375746,2023-24,V2
Malik Beasley,27,Kareem Abdul-Jabbar,23.17121149586723,3.315700109933216,2023-24,V2
Malik Beasley,27,Michael Jordan,22.70071525980729,3.405147540749732,2023-24,V2
Malik Beasley,27,Magic Johnson,22.5926665643197,3.4262150160675886,2023-24,V2
Malik Beasley,27,LeBron James,21.88927066514268,3.5684482379416993,2023-24,V2
Malik Monk,26,Larry Bird,26.109452023258495,2.830030592404592,2023-24,V2
Malik Monk,26,Magic Johnson,24.146238922481547,3.1414317286032563,2023-24,V2
Malik Monk,26,LeBron James,23.730719403118975,3.213947259721794,2023-24,V2
Malik Monk,26,Michael Jordan,22.06116165475771,3.5328528735219162,2023-24,V2
Malik Monk,26,Kareem Abdul-Jabbar,21.961475316878023,3.5534281534878094,2023-24,V2
MarJon Beauchamp,23,Larry Bird,31.45260171670317,2.179387222103606,2023-24,V2
MarJon Beauchamp,23,Kareem Abdul-Jabbar,28.07183012943499,2.5622900088421394,2023-24,V2
MarJon Beauchamp,23,Magic Johnson,25.101982108089985,2.9837491545247947,2023-24,V2
MarJon Beauchamp,23,LeBron James,22.749428535685148,3.39571481292984,2023-24,V2
Marcus Sasser,23,Larry Bird,34.73818821517133,1.8786763253337047,2023-24,V2
Marcus Sasser,23,Kareem Abdul-Jabbar,28.44517444271862,2.515534777309054,2023-24,V2
Marcus Sasser,23,Magic Johnson,24.545466265535588,3.074072128766627,2023-24,V2
Marcus Sasser,23,LeBron James,23.806563182964986,3.2005223194734786,2023-24,V2
Markelle Fultz,26,Larry Bird,20.984539686940977,3.765413084673553,2023-24,V2
Markelle Fultz,26,Magic Johnson,19.16559144712326,4.2176840081295754,2023-24,V2
Markelle Fultz,26,LeBron James,19.12765621559806,4.228032063774382,2023-24,V2
Markelle Fultz,26,Michael Jordan,17.70275078949764,4.648839617587915,2023-24,V2
Markelle Fultz,26,Kareem Abdul-Jabbar,17.582158606860954,4.687583773756753,2023-24,V2
Marvin Bagley III,25,Larry Bird,28.867074698662076,2.4641542672363257,2023-24,V2
Marvin Bagley III,25,Magic Johnson,27.192470100939865,2.677488644054578,2023-24,V2
Marvin Bagley III,25,Michael Jordan,25.13055503876582,2.97921971264631,2023-24,V2
Marvin Bagley III,25,LeBron James,22.79167490712415,3.3875669694087436,2023-24,V2
Marvin Bagley III,25,Kareem Abdul-Jabbar,22.144745534144437,3.515743919739898,2023-24,V2
Matisse Thybulle,27,Larry Bird,21.76245368550945,3.595070089297196,2023-24,V2
Matisse Thybulle,27,Kareem Abdul-Jabbar,19.791359994372172,4.052709870793911,2023-24,V2
Matisse Thybulle,27,Magic Johnson,19.3058946679619,4.1797651297637,2023-24,V2
Matisse Thybulle,27,Michael Jordan,19.237527003683912,4.198173340099816,2023-24,V2
Matisse Thybulle,27,LeBron James,18.613099311483975,4.372560384841532,2023-24,V2
Max Christie,21,Magic Johnson,24.25942490315648,3.1221092585335217,2023-24,V2
Max Christie,21,LeBron James,23.016476422403912,3.344713680963843,2023-24,V2
Michael Porter Jr.,26,Larry Bird,27.17235299194345,2.6802112805486447,2023-24,V2
Michael Porter Jr.,26,Magic Johnson,25.907565389496426,2.8598763911850433,2023-24,V2
Michael Porter Jr.,26,LeBron James,24.9957564456481,3.0006790839654927,2023-24,V2
Michael Porter Jr.,26,Kareem Abdul-Jabbar,23.71880892689424,3.216063306897851,2023-24,V2
Michael Porter Jr.,26,Michael Jordan,23.656073107025943,3.227244291458485,2023-24,V2
Mikal Bridges,27,Larry Bird,26.488787483555246,2.7751822374686625,2023-24,V2
Mikal Bridges,27,Kareem Abdul-Jabbar,23.89942408484526,3.184201244556787,2023-24,V2
Mikal Bridges,27,Magic Johnson,23.368420896810985,3.2792793078135065,2023-24,V2
Mikal Bridges,27,Michael Jordan,23.112975739182854,3.3265740045091854,2023-24,V2
